URL,Score,Performance,Accessibility,Best Practices,SEO,FCP,LCP,CLS,FID,TBT,SI,Color Contrast,Headings,Image Alts,Link Names,Errors,Inspector Issues,Images Responsive,Image Aspect Ratio,Indexable
"/event/festivals-and-special-events/easter-egg-extravaganza-at-the-farm/76783/",72,60,83,54,92,3029.38,27415.15,0,60,11,11407.89,0,0,1,1,0,0,1,1,1
"/event/festivals-and-special-events/easter-experiences-at-wasatch-back-alpacas/77996/",69,47,83,54,92,3036.31,28822.32,0,591,549,10424.75,0,0,1,1,0,0,1,1,1
"/event/festivals-and-special-events/exhibition%3a-72-voices-i-72-votes/77461/",73,62,83,54,92,2641.14,29158.18,0,58,8,11272.06,0,0,1,1,0,0,1,1,1
"/event/festivals-and-special-events/helpers-america250-potluck/77901/",73,64,83,54,92,3043.45,23850.04,0,60,18,6227.96,0,0,1,1,0,0,1,1,1
"/event/festivals-and-special-events/iquiz-%26%238211%3b-a-2000%e2%80%99s-era-qp-trivia-night/77889/",72,60,83,54,92,3000.05,28668.55,0,60,10,13414.11,0,0,1,1,0,0,1,1,1
"/event/festivals-and-special-events/kanab-downtown-farmers-market-2026/77942/",73,61,83,54,92,2700.42,28570.61,0,57,7,12337.29,0,0,1,1,0,0,1,1,1
"/event/festivals-and-special-events/living-planets-eggstravaganza-2026/78048/",73,63,83,54,92,3040.47,27127.8,0,53,5,7214.41,0,0,1,1,0,0,1,1,1
"/event/festivals-and-special-events/midsummer-night-magic-a-whimsical-fantasy-ball/77109/",73,63,83,54,92,3043.17,23589.59,0,54,4,6927.98,0,0,1,1,0,0,1,1,1
"/event/festivals-and-special-events/montage-dv-easter-experiences-2026/77394/",74,66,83,54,92,2749.18,21573.2,0,83,41,5807.09,0,0,1,1,0,0,1,1,1
"/event/festivals-and-special-events/nintendo-classics-trivia-night/77710/",73,62,83,54,92,3039.45,27268.3,0,52,4,8326.55,0,0,1,1,0,0,1,1,1
"/event/festivals-and-special-events/orems-memorial-day-ceremony-2026/77148/",73,64,83,54,92,2587.13,27547.08,0,57,7,7713.93,0,0,1,1,0,0,1,1,1
"/event/festivals-and-special-events/payson-scottish-festival-2026/77484/",73,63,83,54,92,2742.91,27904.84,0,57,7,7776.97,0,0,1,1,0,0,1,1,1
"/event/festivals-and-special-events/pink-moon-celebration/77689/",73,64,83,54,92,2739.81,27127.93,0,55,9,7012.55,0,0,1,1,0,0,1,1,1
"/event/festivals-and-special-events/pond-skim-beach-party/77398/",73,61,83,54,92,2738.31,29254.02,0,121,123,9314.75,0,0,1,1,0,0,1,1,1
"/event/festivals-and-special-events/provos-ties-%26-tiaras-daddy-daughter-dance-2026/77739/",73,64,83,54,92,2741.56,25693.31,0,53,3,7096.15,0,0,1,1,0,0,1,1,1
"/event/festivals-and-special-events/questionable-(weekly)-trivia-%40-gracies/70537/",74,65,83,54,92,2740.76,24848.07,0,55,6,6606,0,0,1,1,0,0,1,1,1
"/event/festivals-and-special-events/rouser-easter-brunch-buffet/78098/",73,63,83,54,92,3041.54,27498.24,0,55,5,7335.89,0,0,1,1,0,0,1,1,1
"/event/festivals-and-special-events/sojo-halloween-fun-run-2026/75994/",73,63,83,54,92,2741.2,24851.68,0,69,30,8464.8,0,0,1,1,0,0,1,1,1
"/event/festivals-and-special-events/sojo-santa-sprint-2026/75998/",73,62,83,54,92,2741.37,25147.2,0,67,22,8698.38,0,0,1,1,0,0,1,1,1
"/event/festivals-and-special-events/spring-into-easter-2026/77500/",73,63,83,54,92,3336.47,26848.89,0,54,4,6125.42,0,0,1,1,0,0,1,1,1
"/event/festivals-and-special-events/springville-easter-egg-hunt-2026/77798/",73,63,83,54,92,2894.79,23120.7,0,84,58,7353.07,0,0,1,1,0,0,1,1,1
"/event/festivals-and-special-events/springvilles-sunset-farmers-market-2026/77968/",73,62,83,54,92,3039.44,24629.84,0,55,5,8301.19,0,0,1,1,0,0,1,1,1
"/event/festivals-and-special-events/star-wars-fan-train/77837/",73,62,83,54,92,3044.57,27934.51,0,69,23,7878.9,0,0,1,1,0,0,1,1,1
"/event/festivals-and-special-events/stars-and-strides-virtual-run/71845/",73,63,83,54,92,3041.28,20784.22,0,60,14,6688.48,0,0,1,1,0,0,1,1,1
"/event/festivals-and-special-events/syracuse-city-easter-egg-hunt-2026/77391/",73,64,83,54,92,2738.14,27343.97,0,52,3,6842.11,0,0,1,1,0,0,1,1,1
"/event/festivals-and-special-events/tuacahn-saturday-market-2026/76221/",73,64,83,54,92,2739.64,28378.61,0,64,14,7462.62,0,0,1,1,0,0,1,1,1
"/event/festivals-and-special-events/tuesday-trucks-and-trivia-night/72009/",73,63,83,54,92,3039.72,25489.87,0,92,42,6984.98,0,0,1,1,0,0,1,1,1
"/event/festivals-and-special-events/west-valley-city-pride-2026/78111/",74,65,83,54,92,2740.46,25697.88,0,55,6,6232.67,0,0,1,1,0,0,1,1,1
"/event/festivals-and-special-events/wheeler-farm-2026-winter-sunday-market/75014/",74,67,83,54,92,2736.35,23803.5,0,59,13,5397.03,0,0,1,1,0,0,1,1,1
"/event/festivals-and-special-events/witch-run-half-marathon-10k-5k/76234/",74,66,83,54,92,2740.38,23268.84,0,91,69,5674.17,0,0,1,1,0,0,1,1,1
"/event/festivals-and-special-events/yeehaw-thaw-2026/74572/",73,63,83,54,92,2740.63,25060.03,0,58,8,8170.51,0,0,1,1,0,0,1,1,1
"/event/film/2026-tumbleweeds-shorts-celebration/76986/",73,61,83,54,92,3040.55,23740.65,0,58,14,8666.74,0,0,1,1,0,0,1,1,1
"/event/film/a-poet-(un-poeta)/77334/",73,63,83,54,92,2741.26,25890.99,0,55,5,7542.69,0,0,1,1,0,0,1,1,1
"/event/film/movie-mondays-at-foothill/76869/",73,64,83,54,92,3039.32,25483.3,0,59,10,6546.95,0,0,1,1,0,0,1,1,1
"/event/film/movie-mondays-at-foothill/77635/",73,63,83,54,92,2740.35,24246.37,0,60,11,8424.22,0,0,1,1,0,0,1,1,1
"/event/film/peerys-egyptian-theater-presents%3a-silent-film/76714/",73,63,83,54,92,2738.55,27072.68,0,70,20,8133.8,0,0,1,1,0,0,1,1,1
"/event/film/peerys-egyptian-theater-presents%3a-the-emperors-new-groove/76700/",73,62,83,54,92,3336.8,21126.09,0,53,4,6827.96,0,0,1,1,0,0,1,1,1
"/event/film/the-dells/75716/",74,65,83,54,92,3039.56,27864.04,0,110,92,5546.08,0,0,1,1,0,0,1,1,1
"/event/film/the-tale-of-silyan/76488/",73,63,83,54,92,3038.43,24986.59,0,55,5,7194.97,0,0,1,1,0,0,1,1,1
"/event/film/the-white-house-effect/75718/",73,63,83,54,92,3040.67,23121.54,0,56,7,6950.65,0,0,1,1,0,0,1,1,1
"/event/film/tumbleweeds-film-festival-for-kids%3a-%c2%a1salta!/76984/",73,62,83,54,92,2740.27,26223.73,0,58,8,8890.08,0,0,1,1,0,0,1,1,1
"/event/film/tumbleweeds-film-festival-for-kids%3a-dancing-queen-2-in-hollywood/77020/",73,64,83,54,92,3041.32,26304.04,0,52,2,6218.86,0,0,1,1,0,0,1,1,1
"/event/film/tumbleweeds-film-festival-for-kids%3a-nina-and-the-hedgehog%e2%80%99s-secret/77022/",73,64,83,54,92,3038.67,27438.14,0,58,8,6413.69,0,0,1,1,0,0,1,1,1
"/event/film/u-department-of-film-presents-f%26mad-film-fest/76527/",73,64,83,54,92,2740.77,27940.45,0,53,3,7348.87,0,0,1,1,0,0,1,1,1
"/event/film/u-department-of-film-presents-unrendered-pixels/76525/",73,64,83,54,92,2739.48,23341.27,0.01,53,5,7198.69,0,0,1,1,0,0,1,1,1
"/event/fundraisers/blue-ribbon-benefit-2026/77741/",73,63,83,54,92,3039.37,24160.65,0,54,5,6983.79,0,0,1,1,0,0,1,1,1
"/event/fundraisers/heart-of-the-west-gala-%26-concert/76987/",73,64,83,54,92,2739.06,27874.17,0,51,1,7215.39,0,0,1,1,0,0,1,1,1
"/event/gem-faire/75512/",74,64,83,58,92,2739.69,19898.78,0.01,56,7,7314.44,0,0,1,1,1,0,1,1,1
"/event/general-conference-2026/conventions_38359/",73,63,79,58,92,2739.75,21542.35,0,52,1,8312.72,0,0,1,1,1,0,1,1,1
"/event/humanities/book-fiesta-at-ballpark-lab/77580/",74,65,83,54,92,2739.44,27576.1,0,53,4,6485.01,0,0,1,1,0,0,1,1,1
"/event/humanities/book-fiesta-at-day-riverside/77587/",73,61,83,54,92,3180.34,27528.76,0,58,8,9022.91,0,0,1,1,0,0,1,1,1
"/event/humanities/book-fiesta-at-marmalade/77571/",73,64,83,54,92,2740.51,21260.41,0,54,4.5,7157.2,0,0,1,1,0,0,1,1,1
"/event/humanities/book-fiesta-at-sweet/77585/",73,62,83,54,92,3039.38,24050.25,0,54,4,7842.97,0,0,1,1,0,0,1,1,1
"/event/humanities/foothill-forum-book-club/77564/",73,63,83,54,92,2742.14,27961.08,0,57,11,8291.4,0,0,1,1,0,0,1,1,1
"/event/humanities/glendale-health-fair/77579/",73,64,83,54,92,2738.16,26295.05,0,55,5,6836.81,0,0,1,1,0,0,1,1,1
"/event/humanities/jesse-james-rose-author-event/77915/",73,63,83,54,92,2740.1,27087.62,0,53,3,8329.19,0,0,1,1,0,0,1,1,1
"/event/humanities/joel-long-and-brenda-miller-in-conversation/77998/",73,64,83,54,92,2739.33,20465.23,0,52,2,6824.93,0,0,1,1,0,0,1,1,1
"/event/humanities/marmalade-community-book-club/76827/",73,63,83,54,92,2583.43,26592.57,0,53,3,8442.65,0,0,1,1,0,0,1,1,1
"/event/humanities/meditation-chapel-tour/77099/",73,63,83,54,92,3041.71,25375.83,0.02,55,7,6814.95,0,0,1,1,0,0,1,1,1
"/event/humanities/national-geographic-live-with-dr-heather-lynch-penguins-of-antarctica/72348/",73,62,83,54,92,3039.32,26219.89,0,53,4,8010.71,0,0,1,1,0,0,1,1,1
"/event/humanities/salt-lake-city-and-county-building-tour/77465/",73,63,83,54,92,2742.51,27504.51,0,55,5,8035.05,0,0,1,1,0,0,1,1,1
"/event/humanities/salt-lake-math-fair/77561/",73,63,83,54,92,2739.23,25684.68,0,54,4,7985.11,0,0,1,1,0,0,1,1,1
"/event/humanities/totally-tweens!-graphic-novel-club/77632/",73,63,83,54,92,2746.27,27500.75,0,58,10,8105.02,0,0,1,1,0,0,1,1,1
"/event/humanities/treat-your-shelf-book-club/76875/",73,62,83,54,92,3041.98,27087.32,0,58,15,8293.22,0,0,1,1,0,0,1,1,1
"/event/humanities/voyager-lecture-series%3a-the-great-wealth-transfer-and-the-future-of-american-assets-with-kevin-d-rorie/77178/",73,62,83,54,92,3039.71,27870.19,0,54,5,7570.7,0,0,1,1,0,0,1,1,1
"/event/icmaho-2027-national-brownfields-training-conference/conventions_46904/",73,63,79,58,92,2737.96,20005.53,0,52,1,8323.12,0,0,1,1,1,0,1,1,1
"/event/idaho-asphalt-supply-50th-anniversary-party/67770/",74,63,83,58,92,3038.64,19904.56,0.02,92,41,6678.28,0,0,1,1,1,0,1,1,1
"/event/ism-summer-institute-2026/conventions_47417/",74,63,83,58,92,3040.79,20773.4,0.03,47,0,7057.88,0,0,1,1,1,0,1,1,1
"/event/laird-norton-annual-meeting-june-2026/conventions_43212/",74,63,83,58,92,3038.81,20311.89,0,52,1,6769.66,0,0,1,1,1,0,1,1,1
"/event/maverik-2027-sales-and-leadership-summit/conventions_46159/",75,65,83,58,92,2739.66,20276.13,0,50,0,6511.12,0,0,1,1,1,0,1,1,1
"/event/milliman-2028-health-forum/conventions_44759/",74,64,83,58,92,2738.28,19322.34,0,50,0,7041.11,0,0,1,1,1,0,1,1,1
"/event/mountain-resorts/drop13-big-cottonwood-canyon-half-marathon-%26-5k/76224/",73,64,83,54,92,2738.84,27516.55,0,58,11,7329.18,0,0,1,1,0,0,1,1,1
"/event/mountain-resorts/full-moon-dinner-april-2026/76545/",73,62,83,54,92,2740.17,27159.75,0,58,8,8737.27,0,0,1,1,0,0,1,1,1
"/event/mountain-resorts/ski-with-a-ranger/74564/",73,63,83,54,92,2738.97,26294.35,0,114,68,7363.16,0,0,1,1,0,0,1,1,1
"/event/mountain-resorts/snow-%26-flow/73649/",73,64,83,54,92,3040.84,26974.01,0,55,8,6119.46,0,0,1,1,0,0,1,1,1
"/event/mountain-resorts/steve-young-ski-classic-2026/76544/",73,62,83,54,92,2742.04,27807.28,0,124,80,8974.5,0,0,1,1,0,0,1,1,1
"/event/museums/mammoth-tour-of-utah-exhibit/74623/",73,63,83,54,92,3039.75,21712.16,0,65,23,7184.54,0,0,1,1,0,0,1,1,1
"/event/museums/medical-care-in-park-city-in-1900%e2%80%94not-for-the-faint-of-heart-lecture-given-by-dr-thomas-schwenk/78072/",74,65,83,54,92,3040.46,27552.81,0,54,5,5915.09,0,0,1,1,0,0,1,1,1
"/event/museums/microplastics-in-our-environment-%7c-expert-roundtable/77726/",73,64,83,54,92,2738.23,20907.12,0,93,30.5,6819.07,0,0,1,1,0,0,1,1,1
"/event/museums/moab-museum-collections-tours/76556/",73,62,83,54,92,3040.1,27792.47,0,54,6,8100.36,0,0,1,1,0,0,1,1,1
"/event/museums/rooted-in-tradition%3a-native-american-food-sovereignty-lecture-given-by-darren-parry/75985/",73,64,83,54,92,2740.95,21220.45,0.01,88,43.5,6952.31,0,0,1,1,0,0,1,1,1
"/event/music/2026-red-butte-concert-series%3a-kaleo-way-down-we-go-tour/77359/",73,64,83,54,92,2739.48,27351.26,0,55,5,6965.13,0,0,1,1,0,0,1,1,1
"/event/music/2026-summer-nights-with-the-stars%3a-boogie-wonder-band/78112/",73,63,83,54,92,3042.33,27171.24,0,59,10,7273.58,0,0,1,1,0,0,1,1,1
"/event/music/2026-washington-county-fair%3a-tennessee-river-a-tribute-to-alabama/77728/",73,63,83,54,92,2739.12,26259.1,0,52,2,8601.52,0,0,1,1,0,0,1,1,1
"/event/music/a-voice-for-love-concert-one-voice-childrens-choir/77599/",73,62,83,54,92,3038.61,27257.56,0,54,4,7657.97,0,0,1,1,0,0,1,1,1
"/event/music/afrohouse-experience-hosted-by-afroparadigm/77183/",73,63,83,54,92,2739.62,27939.26,0,60,10,8270.58,0,0,1,1,0,0,1,1,1
"/event/music/al-olender/75762/",74,66,83,54,92,2738.61,23833.66,0,58,13,5884.7,0,0,1,1,0,0,1,1,1
"/event/music/an-evening-with-award-winning-songwriter-tom-neilson/77683/",73,63,83,54,92,2739.71,20804.42,0,62,15,7992.71,0,0,1,1,0,0,1,1,1
"/event/music/animals-as-leaders/76939/",73,62,83,54,92,3039.82,27928.03,0,58,8,7681.85,0,0,1,1,0,0,1,1,1
"/event/music/apple-blossom-live/75558/",73,63,83,54,92,2739.08,25882.63,0,53,3,8206.86,0,0,1,1,0,0,1,1,1
"/event/music/ashnikko%3a-smoochies-tour/73236/",73,63,83,54,92,2739.77,27615.72,0,53,3,8570.54,0,0,1,1,0,0,1,1,1
"/event/music/avenged-sevenfold-and-good-charlotte%3a-north-american-tour-2026/75643/",73,63,83,54,92,2888.62,27475.27,0,53,3,7254.11,0,0,1,1,0,0,1,1,1
"/event/music/bach-in-the-library/76873/",73,61,83,54,92,3043.95,25874.99,0,84,39,9578.4,0,0,1,1,0,0,1,1,1
"/event/music/battle-of-the-bands-finals/74050/",73,63,83,54,92,2740.21,26298.65,0,54,6,8258.93,0,0,1,1,0,0,1,1,1
"/event/music/battle-of-the-bands-preliminary-rounds/74049/",74,65,83,54,92,2739.4,23122.05,0,52,2,6491.24,0,0,1,1,0,0,1,1,1
"/event/music/bbno%24-the-internet-explorer-tour/72578/",73,62,83,54,92,2740.55,22653.06,0,53,3,9081.97,0,0,1,1,0,0,1,1,1
"/event/music/behemoth%3a-the-godless-iv-2026/76491/",73,63,83,54,92,2744.96,27937.08,0,57,7,8190.83,0,0,1,1,0,0,1,1,1
"/event/music/ben-folds-with-the-utah-symphony/69086/",73,63,83,54,92,3039.44,24727.78,0,53,6,6887.25,0,0,1,1,0,0,1,1,1
"/event/music/benise-%26%238211%3b-spanish-nights-by-candlelight/77523/",73,64,83,54,92,2739.78,25591.45,0,54,5,7102.29,0,0,1,1,0,0,1,1,1
"/event/music/billie-marten-us-tour-2026/78045/",73,63,83,54,92,2739.95,24172.8,0,56,9,7983.98,0,0,1,1,0,0,1,1,1
"/event/music/black-veil-brides%3a-north-american-tour-2026/76702/",73,63,83,54,92,2742.31,27573.64,0,53,4,8155.58,0,0,1,1,0,0,1,1,1
"/event/music/bloodywood%3a-system-of-a-brown-tour-2026/75635/",74,65,83,54,92,2586.37,23004.83,0,56,6,6426.83,0,0,1,1,0,0,1,1,1
"/event/music/breakaway-utah-2026-presented-by-celsius/77273/",73,63,83,54,92,2742.88,27541.82,0,59,17,7816.73,0,0,1,1,0,0,1,1,1
"/event/music/brit-floyd%3a-the-moon-the-wall-and-beyond-world-tour/77246/",73,63,83,54,92,2739.79,26961.04,0,53,3,8012.74,0,0,1,1,0,0,1,1,1
"/event/music/byu-brass-chamber-night/72233/",74,66,83,54,92,2717.54,25463.01,0,56,7,5489.61,0,0,1,1,0,0,1,1,1
"/event/music/byu-spring-opera-2026/72271/",73,61,83,54,92,3042.25,27449.98,0,59,10,8671.84,0,0,1,1,0,0,1,1,1
"/event/music/byu-university-bands-in-concert/72269/",73,63,83,54,92,2593.33,27670.46,0,96,47,9474.7,0,0,1,1,0,0,1,1,1
"/event/music/byu-university-orchestra-and-university-strings/72254/",73,61,83,54,92,3048.67,22624.69,0,85,36,9755.17,0,0,1,1,0,0,1,1,1
"/event/music/byu-vocal-point-%26-noteworthy/77323/",73,62,83,54,92,3040.71,25951.1,0,58,16,8464.86,0,0,1,1,0,0,1,1,1
"/event/music/byu-wind-symphony%3a-a-brazilian-celebration!/72263/",73,64,83,54,92,2592.76,27899.65,0,58,9,7699.31,0,0,1,1,0,0,1,1,1
"/event/music/byu-women%e2%80%99s-chorus/72253/",73,63,83,54,92,2739.92,27716.53,0,57,7,8370.57,0,0,1,1,0,0,1,1,1
"/event/music/byus-battle-of-the-bands/78044/",73,63,83,54,92,3046.58,24449.25,0,75,35,7402.87,0,0,1,1,0,0,1,1,1
"/event/music/caine-ensembles/77712/",73,62,83,54,92,3041.01,27877.22,0,63,15,8582.16,0,0,1,1,0,0,1,1,1
"/event/music/calum-scott-the-avenoir-tour-2026/68625/",73,63,83,54,92,2739.14,25881.86,0,51,1,8152.71,0,0,1,1,0,0,1,1,1
"/event/music/candlelight%3a-90s-unplugged-on-strings/76940/",73,63,83,54,92,3040.27,19444.61,0.01,51,1,7047.97,0,0,1,1,0,0,1,1,1
"/event/music/candlelight%3a-a-tribute-to-queen/76937/",73,64,83,54,92,2739.33,22425.26,0,59,12,7478.51,0,0,1,1,0,0,1,1,1
"/event/music/candlelight%3a-the-best-of-hans-zimmer/76318/",73,63,83,54,92,3040.01,27948.78,0,54,5,6946.98,0,0,1,1,0,0,1,1,1
"/event/music/candlelight%3a-vivaldi%e2%80%99s-four-seasons/76935/",73,64,83,54,92,2739.68,23121.84,0,53,3.5,7399.77,0,0,1,1,0,0,1,1,1
"/event/music/canyon-jams-2026%3a-david-burchfield-%26-the-fire-guild/77907/",73,62,83,54,92,3039.8,23931.16,0,63,13,8550,0,0,1,1,0,0,1,1,1
"/event/music/carly-cosgrove/75760/",73,63,83,54,92,2739.37,27882.96,0,54,5,7681.11,0,0,1,1,0,0,1,1,1
"/event/music/caroline-jones/76320/",73,62,83,54,92,3042.42,25824.2,0,54,4,7766.71,0,0,1,1,0,0,1,1,1
"/event/music/carpenters-platinum-concert/76422/",73,63,83,54,92,3040.38,24914.58,0,53,5,7435.23,0,0,1,1,0,0,1,1,1
"/event/music/cat-clyde/76362/",73,62,83,54,92,3041.24,21271.64,0,56,6,8545.67,0,0,1,1,0,0,1,1,1
"/event/music/cedar-city-community-band-america-250-concert/77399/",73,63,83,54,92,3044.29,21926.58,0.01,54,4,7084.07,0,0,1,1,0,0,1,1,1
"/event/music/chain-lightning/77519/",73,64,83,54,92,2740.41,27576.1,0,63,20,7073.41,0,0,1,1,0,0,1,1,1
"/event/music/chance-pe%c3%b1a-live-at-the-complex/75726/",73,63,83,54,92,3040.26,27436.05,0,53,4,6932.7,0,0,1,1,0,0,1,1,1
"/event/music/charlie-parr/76365/",73,64,83,54,92,2741.57,27868.9,0,51,1,6957.51,0,0,1,1,0,0,1,1,1
"/event/music/charlie-puth%3a-whatevers-clever!-world-tour/76495/",73,62,83,54,92,3043.05,27315.34,0,59,9,8368.15,0,0,1,1,0,0,1,1,1
"/event/music/chet-faker/75393/",73,63,83,54,92,3045.89,25909.78,0,55,8,7359.88,0,0,1,1,0,0,1,1,1
"/event/music/concert-in-the-canyon-2026/77888/",73,63,83,54,92,2739.48,27421.05,0.02,56,7,8781.96,0,0,1,1,0,0,1,1,1
"/event/music/concert-series%3a-yacouba-sissoko-duo/72155/",73,64,83,54,92,3040.91,26977.6,0,55,6,6552.71,0,0,1,1,0,0,1,1,1
"/event/music/copland-ives-%26-a-guitar-concerto/75637/",73,62,83,54,92,3039.87,27917.23,0,58,8,8088.63,0,0,1,1,0,0,1,1,1
"/event/music/courtney-marie-andrews/74432/",73,62,83,54,92,3039.92,27876.79,0,58,16,7756.9,0,0,1,1,0,0,1,1,1
"/event/music/creed-fisher/75868/",73,61,83,54,92,3038.94,27084.01,0,58,8,8736.81,0,0,1,1,0,0,1,1,1
"/event/music/cristian-castro%3a-nada-solo-exitos-tour-2027/77641/",73,64,83,54,92,2738.81,20723.15,0,64,24,7265.78,0,0,1,1,0,0,1,1,1
"/event/music/dallyn-vail-bayles/77752/",73,63,83,54,92,2738.85,20718.89,0,54,4,8098.56,0,0,1,1,0,0,1,1,1
"/event/music/dave-stamey-live-with-jason-and-melissa-millet/77111/",73,62,83,54,92,3037.75,26385.95,0,70,33,8221.1,0,0,1,1,0,0,1,1,1
"/event/music/dear-maryanne/75755/",73,63,83,54,92,2740.23,27056.04,0,54,6,8317.87,0,0,1,1,0,0,1,1,1
"/event/music/dirtwire-live-at-the-complex/74876/",73,62,83,54,92,3040.74,25811.13,0.02,59,9,8315.63,0,0,1,1,0,0,1,1,1
"/event/music/draper-days-concerts-2026/77975/",73,63,83,54,92,2739.94,26570.23,0,55,7,8244.81,0,0,1,1,0,0,1,1,1
"/event/music/echo-%26-the-bunnymen%3a-more-songs-to-learn-%26-sing/73970/",74,65,83,54,92,2738.06,25327.73,0,59,11,6238.42,0,0,1,1,0,0,1,1,1
"/event/music/eggy/76655/",73,63,83,54,92,2583.7,27159.98,0,51,1,8480.38,0,0,1,1,0,0,1,1,1
"/event/music/eidola-%e2%80%9cthe-eviscerate-mend-tour%e2%80%9d/75351/",73,63,83,54,92,2738.66,25404.85,0.02,60,10,8175,0,0,1,1,0,0,1,1,1
"/event/music/elefante-en-concierto-tour-30-aniversario/75874/",73,64,83,54,92,2738.16,22928.7,0,53,3,7112.72,0,0,1,1,0,0,1,1,1
"/event/music/elmiene-sounds-for-someone-tour/76704/",73,63,83,54,92,3042.76,27208.64,0,59,9,7280.06,0,0,1,1,0,0,1,1,1
"/event/music/emo-night-brooklyn/78057/",73,62,83,54,92,3039.4,27463.36,0,59,9,8308.74,0,0,1,1,0,0,1,1,1
"/event/music/erra-%26-currents-live-at-the-complex/75694/",73,62,83,54,92,3040.89,25924.48,0,58,8,8068.78,0,0,1,1,0,0,1,1,1
"/event/music/evan-honer-live-at-the-complex/73743/",73,63,83,54,92,3040.29,26161.65,0,57,7,7330.76,0,0,1,1,0,0,1,1,1
"/event/music/evanescence-2026-world-tour-with-spiritbox-and-nova-twins/75261/",73,64,83,54,92,2738.66,25552.11,0,55,5,7400.26,0,0,1,1,0,0,1,1,1
"/event/music/excellence-in-the-community-presents%3a-beach-boys-tribute/77033/",73,62,83,54,92,3041.38,27982.67,0,62,18,7590.05,0,0,1,1,0,0,1,1,1
"/event/music/excellence-in-the-community-presents%3a-senxao/76980/",73,64,83,54,92,2739.84,21185.42,0,58,9.5,7296.37,0,0,1,1,0,0,1,1,1
"/event/music/fantastical-journeys/77753/",73,61,83,54,92,3336.39,27299.82,0,60,10,8433.91,0,0,1,1,0,0,1,1,1
"/event/music/femtanyl/75769/",73,63,83,54,92,2740.62,22669.26,0,56,11,7988.76,0,0,1,1,0,0,1,1,1
"/event/music/field-medic/75770/",73,62,83,54,92,3041.1,26831.57,0,55,5,7942.53,0,0,1,1,0,0,1,1,1
"/event/music/flute-choir/72252/",73,64,83,54,92,2739.03,26120.99,0,58,11,7398.21,0,0,1,1,0,0,1,1,1
"/event/music/fulton-lee-live-at-the-complex/77195/",73,63,83,54,92,2739.34,23094.52,0,59,11,8456.82,0,0,1,1,0,0,1,1,1
"/event/music/geniusas-duo-in-concert/75697/",73,64,83,54,92,2741.72,26448.96,0,53,3,7015.34,0,0,1,1,0,0,1,1,1
"/event/music/gentri-king-of-kings/76523/",72,59,83,54,92,2909.37,28121,0,194,153,10829.33,0,0,1,1,0,0,1,1,1
"/event/music/gina-bachauer%3a-young-artists-competition/76753/",73,63,83,54,92,2739.17,23491.2,0,53,6,8734.26,0,0,1,1,0,0,1,1,1
"/event/music/grieves-%26%238211%3b-out-cold-tour-4/75345/",73,63,83,54,92,2739.09,25114.64,0,61,20,8061.42,0,0,1,1,0,0,1,1,1
"/event/music/grupo-frontera-triste-pero-bien-c*bron-tour/78087/",73,61,83,54,92,3041.21,21514.06,0,51,0.5,8893.37,0,0,1,1,0,0,1,1,1
"/event/music/harry-lee-%26-back-alley-blues/78107/",73,64,83,54,92,2738.62,25859.62,0.02,52,2,7050.75,0,0,1,1,0,0,1,1,1
"/event/music/hilary-duff%3a-the-lucky-me-tour/77251/",73,61,83,54,92,3037.51,27796.97,0,53,3,8827,0,0,1,1,0,0,1,1,1
"/event/music/hot-house-west-workshop/77867/",71,55,83,54,92,2917.25,28028.44,0,345,314,9320.92,0,0,1,1,0,0,1,1,1
"/event/music/in-jubilo-spring-concert-gather-voices-of-liberty/77396/",73,64,83,54,92,2738.32,24251.96,0,63,15,7009.14,0,0,1,1,0,0,1,1,1
"/event/music/jack-johnson%3a-surfilmusic-tour-2026/74684/",73,63,83,54,92,3040.13,24654.6,0,52,2,7256.28,0,0,1,1,0,0,1,1,1
"/event/music/jason-bonhams-led-zeppelin-evening/77239/",73,63,83,54,92,2740.11,26191.12,0,54,4,8419.56,0,0,1,1,0,0,1,1,1
"/event/music/jazz-ensemble-jazz-reparatory-concert/76096/",73,63,83,54,92,2739.41,27859.8,0,52,2,8101.4,0,0,1,1,0,0,1,1,1
"/event/music/jmsn/78040/",73,62,83,54,92,3039.37,27374.11,0,57,7,8498.27,0,0,1,1,0,0,1,1,1
"/event/music/jon-mclaughlin/76368/",73,63,83,54,92,3040.39,25845.27,0,53,3,7397.95,0,0,1,1,0,0,1,1,1
"/event/music/joshua-bell/74678/",73,63,83,54,92,2739.86,27148.81,0,58,8,8228.21,0,0,1,1,0,0,1,1,1
"/event/music/josiah-queen-live-at-the-complex/72449/",73,63,83,54,92,2740.83,25451.57,0,92,42,7896.44,0,0,1,1,0,0,1,1,1
"/event/music/journey%3a-final-frontier-tour-2026/74244/",73,62,83,54,92,3040.44,21848.27,0,57,7,7896.46,0,0,1,1,0,0,1,1,1
"/event/music/juanes-north-america-tour-2026/77274/",73,63,83,54,92,2740.63,26041.75,0,53,3,8016.75,0,0,1,1,0,0,1,1,1
"/event/music/kashd-out-with-beach-fly/75861/",73,63,83,54,92,3039.07,22360.94,0,54,4,6773.71,0,0,1,1,0,0,1,1,1
"/event/music/kid-cudi-presents%3a-the-rebel-ragers-tour-2026/76707/",73,63,83,54,92,2740.05,28061.85,0,59,9,8209.14,0,0,1,1,0,0,1,1,1
