"Address","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Closest Near Duplicate Match","No. Near Duplicates","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","Total Language Errors","Spelling Errors","Grammar Errors","Language","Hash","Indexability","Indexability Status"
"https://www.visitsaltlake.com/mountain-america-expo-center/plan/facility-services-guide/booking-scheduling-services/","1655","248","6.673","50.286","Fairly Hard","","","","","","","","","","","6e0cf8f8ae71c1373d412aa4aeeac6b0","Indexable",""
"https://www.visitsaltlake.com/salt-palace-convention-center/about/press-releases/","251","48","5.229","71.425","Fairly Easy","","","","","","","","","","","68d5d7b7ee4d43f82d6996ab79d3a822","Indexable",""
"https://www.visitsaltlake.com/salt-palace-convention-center/plan/interactive-floor-plan/","50","20","2.500","31.714","Hard","","","","","","","","","","","c526601d8dd6f859a1c4155e2e72be95","Indexable",""
"https://www.visitsaltlake.com/salt-palace-convention-center/attend/","262","54","4.852","63.386","Normal","","","","","","","","","","","9d97aac52b46d59d51412539cf380a48","Indexable",""
"https://www.visitsaltlake.com/mountain-america-expo-center/attend/facility-events-calendar/","193","38","5.079","59.657","Fairly Hard","","","","","","","","","","","7ce71c07a895761f9f011a0f976ea96c","Indexable",""
"https://www.visitsaltlake.com/mountain-america-expo-center/about/employment-opportunities/","156","35","4.457","27.688","Very Hard","","","","","","","","","","","d04c110aaf4c9ab32aac1c661896d966","Indexable",""
"https://www.visitsaltlake.com/mountain-america-expo-center/attend/driving-directions-transportation/","207","52","3.981","75.690","Fairly Easy","","","","","","","","","","","70cdc88dc4ddade0b353d42d110c9dd1","Indexable",""
"https://www.visitsaltlake.com/salt-palace-convention-center/about/asm-global/","213","45","4.733","53.087","Fairly Hard","","","","","","","","","","en-us","3b127e230250a37f349f383e250c3c15","Indexable",""
"https://www.visitsaltlake.com/sitemap/listings-sitemap/","45","13","3.462","56.682","Fairly Hard","","","","","","","","","","en-us","c938abc1bd121f5259dbf2bf45195414","Indexable",""
"https://www.visitsaltlake.com/mountain-america-expo-center/about/asm-global/","213","45","4.733","52.690","Fairly Hard","","","","","","","","","","en-us","669b523d4bafa879947f3e677648deee","Indexable",""
"https://www.visitsaltlake.com/mountain-america-expo-center/plan/static-floor-plan/","263","150","1.753","100.000","Very Easy","","","","","","","","","","","36c3513104b36b805e525e28e23eff25","Indexable",""
"https://www.visitsaltlake.com/salt-palace-convention-center/attend/hotels-nearby/","149","31","4.806","58.307","Fairly Hard","","","","","","","","","","","2793eb898edfbac3e0e71c7fe5a3597e","Indexable",""
"https://www.visitsaltlake.com/mountain-america-expo-center/about/mountain-america-expo-center-press-releases/","163","37","4.405","53.405","Fairly Hard","","","","","","","","","","","3377ae6b0300a105c7829c743c8146a6","Indexable",""
"https://www.visitsaltlake.com/salt-palace-convention-center/plan/floor-plans-virtual-tour/","157","33","4.758","62.982","Normal","","","","","","","","","","","10a9df0b1bfea2753e5fd58ae2bed993","Indexable",""
"https://www.visitsaltlake.com/salt-palace-convention-center/you-are-here/","282","49","5.755","52.494","Fairly Hard","","","","","","","","","","en-us","5657db27941483c55cf1c714279601a4","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/music-returns-to-the-gallivan-center-with-the-twilight-concert-series/","488","74","6.595","73.068","Fairly Easy","","","","","","","","","","en-us","ed8f175d11b042e65bb065e0dce42ba6","Indexable",""
"https://www.visitsaltlake.com/listing/great-salt-lake-shorelands-preserve/55100/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","3809e854ac9f7c57650ee8944da27b74","Indexable",""
"https://www.visitsaltlake.com/listing/red-butte-outdoor-concert-series/63643/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","54b0688e40d7af600413f50be93318b0","Indexable",""
"https://www.visitsaltlake.com/listing/kyoto-japanese-restaurant/60824/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","d43ca6d1340e855edf87afe7ca26639b","Indexable",""
"https://www.visitsaltlake.com/listing/historic-trolley-square/54472/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","561349046a605cd0ea5bc3ce3487bc3c","Indexable",""
"https://www.visitsaltlake.com/listing/tradition/67347/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","2199cb370bb7234997f43d19cc78685d","Indexable",""
"https://www.visitsaltlake.com/listing/gilgal-sculpture-garden/55160/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","9e5fc6630ad0d38e67b0e77a636dc5ce","Indexable",""
"https://www.visitsaltlake.com/listing/great-salt-lake-%26-antelope-island-1-day-tour/71821/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","a29b77e569d564a636ee414d4863f072","Indexable",""
"https://www.visitsaltlake.com/listing/willard-bay-state-park/60048/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","202cdf853e3df5562bcdb9439b43643a","Indexable",""
"https://www.visitsaltlake.com/event/music/first-friday-concerts-2026/75069/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","8a1935b11797ffe3613fdc84b57310f0","Indexable",""
"https://www.visitsaltlake.com/listing/provo-canyon/55179/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","d88962c058986f41bf245f31b9005303","Indexable",""
"https://www.visitsaltlake.com/listing/mirror-lake/55177/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","13d0e55f765bbec2faf9dab36cfe0036","Indexable",""
"https://www.visitsaltlake.com/listing/visit-ogden/54294/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","54cc36e590e286c849c24611150f0709","Indexable",""
"https://www.visitsaltlake.com/listing/east-of-salt-lake/55181/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","a02e6f1ad31c4f0d5ab506dc596646fe","Indexable",""
"https://www.visitsaltlake.com/listing/hill-aerospace-museum/54556/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","d6b0dd9b874c14b6f65e4b000c444994","Indexable",""
"https://www.visitsaltlake.com/listing/salt-lake-regional-athletic-complex/65527/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","925c4116117dd4bb0523c007522d92f5","Indexable",""
"https://www.visitsaltlake.com/plan-your-visit/about-salt-lake/community-resources/?_ga=2.124309388.78669930.1530805944-f4cf5e2e54df42498df299fb925e7797&_gac=1.18208459.1528822428.Cj0KCQjw3v3YBRCOARIsAPkLbK7ma_iwRnsDNqCbwHccN9Merq0-WTJlTcQdE6CI-urckDxK1FWVGeAaApqHEALw_wcB","94","21","4.476","53.792","Fairly Hard","","","","","","","","","","","7c9f5e1955ff155a8475b1324db05c00","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/utah-division-of-indian-affairs-honors-utahs-original-8-great-nations/","1178","173","6.809","54.782","Fairly Hard","","","","","","","","","","en-us","dc728e0343f320cfb16c29fe5b0e36d2","Indexable",""
"https://www.visitsaltlake.com/listing/burt-brothers-motorpark/68150/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","d286e6d71ebbf3a1cb2d343587ab3829","Indexable",""
"https://www.visitsaltlake.com/listing/garage-grill/68188/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","c9ed3b05282f06894697ae4693812d0f","Indexable",""
"https://www.visitsaltlake.com/listing/toasters-deli/54909/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","61907eae67b9d73b7c41c1c30ef136a5","Indexable",""
"https://www.visitsaltlake.com/articles/post/this-upscale-hotel-revives-salt-lake-citys-grand-railroad-history/","1652","207","7.981","69.172","Normal","","","","","","","","","","en-us","3b21ff8ed04e970f5791c9f3bad26e27","Indexable",""
"https://www.visitsaltlake.com/articles/post/where-to-eat-stay-and-play-in-salt-lake-city-utahs-ever-evolving-urban-outdoor-hub/","1869","240","7.787","59.922","Fairly Hard","","","","","","","","","","en-us","ff82723eae3eae4b34c90ee4c4539244","Indexable",""
"https://www.visitsaltlake.com/articles/post/hold-your-horses-skijoring-in-salt-lake-city-is-the-wild-wests-coolest-winter-sport/","1436","203","7.074","68.749","Normal","","","","","","","","","","en-us","2dc7c03475f4a90e634809ad53660ed2","Indexable",""
"https://www.visitsaltlake.com/articles/post/asher-adams-autograph-collection/","1546","224","6.902","66.254","Normal","","","","","","","","","","en-us","e35d3f79e0208ec3a1d3666a1d188dbd","Indexable",""
"https://www.visitsaltlake.com/articles/post/9-best-places-to-live-in-the-us-for-a-healthy-lifestyle/","582","90","6.467","64.214","Normal","","","","","","","","","","en-us","ee039c8bb6532d9127976726897708cb","Indexable",""
"https://www.visitsaltlake.com/articles/post/is-this-classic-train-odyssey-through-the-rockies-north-americas-best-rail-journey/","1317","177","7.441","78.646","Fairly Easy","","","","","","","","","","en-us","b2eed614b030381baf51634b1286be2f","Indexable",""
"https://www.visitsaltlake.com/articles/category/salt-lake-news/5a9da97ecd9d441d58359add/","766","144","5.319","75.972","Fairly Easy","","","","","","","","","","en-us","18131108166d3ffd7dbb03c5e062b11c","Indexable",""
"https://www.visitsaltlake.com/articles/post/the-maven-district-salt-lake-citys-women-inspired-gem/","961","148","6.493","53.053","Fairly Hard","","","","","","","","","","en-us","6c06516cd21aaceea88ed816302dbe8f","Indexable",""
"https://www.visitsaltlake.com/listing/international-peace-gardens/55170/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","9d75d30b645eeb418cdc1a5e4c74e572","Indexable",""
"https://www.visitsaltlake.com/listing/maurice-abravanel-hall/55128/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","5861390e25b8f200c5bd54773e98c2d9","Indexable",""
"https://www.visitsaltlake.com/listing/the-tower-at-rice-eccles-stadium/63194/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","504141b1aaf47505b730835e0a2aa5ca","Indexable",""
"https://www.visitsaltlake.com/listing/the-roof-restaurant/54531/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","8043268be82044e055ccbed9288b51f1","Indexable",""
"https://www.visitsaltlake.com/listing/family-discovery-center/54532/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","a72c384d636e8ae2f35a251e577b13a","Indexable",""
"https://www.visitsaltlake.com/listing/humanitarian-center/58208/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","ed6e5181933a90740b7cc1c6602029b7","Indexable",""
"https://www.visitsaltlake.com/listing/the-beehive-house/54275/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","6d7eb628371afc6ec30bb8f82a750b43","Indexable",""
"https://www.visitsaltlake.com/listing/normal-ice-cream/69741/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","b31f2784c1e3bf1870e06697d5d30f05","Indexable",""
"https://www.visitsaltlake.com/listing/the-tram-club/70724/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","96c10e0f139b973bdfb9dd4b676dd98d","Indexable",""
"https://www.visitsaltlake.com/listing/salt-lake-ski-super-pass/58493/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","f5c459041c8d221172dba07cb80fd197","Indexable",""
"https://www.visitsaltlake.com/listing/mountain-dell-golf-course/58242/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","a830db99fe1e5b1bf7cbdbb1190dd888","Indexable",""
"https://www.visitsaltlake.com/listing/mountain-dell-canyon-course/58243/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","491834fa0c31c9f09a464e3b83611fad","Indexable",""
"https://www.visitsaltlake.com/listing/utah-state-fairpark-%26-event-center/54488/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","bad751a20ef2e7ed27a27636271641de","Indexable",""
"https://www.visitsaltlake.com/listing/the-pearl/70822/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","2b2cecce6b53cf8113f8744af3268836","Indexable",""
"https://www.visitsaltlake.com/listing/the-twilight-concert-series/63649/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","adecacd3850ddc92e25c7f56494fe8a6","Indexable",""
"https://www.visitsaltlake.com/listing/snowbird/68530/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","b239865292f707d12cde6cf04fd4b8d8","Indexable",""
"https://www.visitsaltlake.com/listing/mazza-middle-eastern-cuisine/61688/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","c47512da8acc258bdc805a1bca965cef","Indexable",""
"https://www.visitsaltlake.com/listing/daughters-of-utah-pioneers-pioneer-memorial-museum/54310/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","9ee31c641505d45aea05d20ab913e23b","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/ski-golf-bike-all-in-one-day/","834","111","7.514","78.192","Fairly Easy","","","","","","","","","","en-us","1690046038c04268c32159386015e0f5","Indexable",""
"https://www.visitsaltlake.com/listing/coral-pink-sand-dunes-state-park/60010/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","65824bcb3ef08974b86dd2aaefbadb18","Indexable",""
"https://www.visitsaltlake.com/listing/great-basin-national-park/55116/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","284bf366531d2d099e29908ea2a12679","Indexable",""
"https://www.visitsaltlake.com/listing/jordanelle-state-park/60030/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","f1514aa47ddac8755cbd7442e541f63b","Indexable",""
"https://www.visitsaltlake.com/listing/salt-lake-antelope-island-dark-sky-experience/72278/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","540af1132bda7563c44ddfc39bc1100b","Indexable",""
"https://www.visitsaltlake.com/listing/east-canyon-state-park/60016/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","9330acccebf87de08c8668bad145db12","Indexable",""
"https://www.visitsaltlake.com/listing/ski-utah-utah-ski-%26-snowboard-association/54446/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","efc9462eac35648ca8a551c4a8d6ad32","Indexable",""
"https://www.visitsaltlake.com/listing/le-bus/54382/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","a39ac487f04657ea8f33bfdb1a73ffe8","Indexable",""
"https://www.visitsaltlake.com/blog/stories/category/salt-of-the-earth/5bc60ad7a3e6b5721a4d18b2/","1359","227","5.987","75.882","Fairly Easy","","","","","","","","","","en-us","594bdb2687111d7b12e89911d4eeefd1","Indexable",""
"https://www.visitsaltlake.com/listing/laan-na-thai-restaurant/61740/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","45c04f57a6be9c8bdfc80ea9a39fe7ad","Indexable",""
"https://www.visitsaltlake.com/listing/best-african-boutique/64253/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","af01206b92d29ce1c906b174bd6937d3","Indexable",""
"https://www.visitsaltlake.com/blog/stories/category/general-interest/5a9dab99cd9d441d5835b2cc/","1406","210","6.695","77.712","Fairly Easy","","","","","","","","","","en-us","9e58d1cf794e319134cccb469874874b","Indexable",""
"https://www.visitsaltlake.com/listing/mar-muntanya/71251/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","78d54a9a3893d8b74271f69e18bdd8f5","Indexable",""
"https://www.visitsaltlake.com/listing/the-green-pig-pub/61700/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","6f62cf92d5fe9e801b65f844f153d1d9","Indexable",""
"https://www.visitsaltlake.com/listing/stoneground-kitchen/59835/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","daa45827ef091cae367b00e6c5aa5716","Indexable",""
"https://www.visitsaltlake.com/listing/grid-city-beer-works/70814/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","2cac1db83872fc0b677bf312fa8415a5","Indexable",""
"https://www.visitsaltlake.com/blog/stories/category/diversity/6318f50591c61177fc48ccb6/","1369","238","5.752","69.740","Normal","","","","","","","","","","en-us","bbe33b3b2c5c8be6470d3a017bc4e2d3","Indexable",""
"https://www.visitsaltlake.com/listing/salt-lake-city-department-of-airports/54399/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","77205950eb17fc06ba1dc653adbb9ae","Indexable",""
"https://www.visitsaltlake.com/listing/the-tabernacle-choir-at-temple-square/68425/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","46fe8a7870f8a0c392c414a30b3d9587","Indexable",""
"https://www.visitsaltlake.com/listing/historic-union-pacific-rail-trail/60026/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","eca86c3e4fed5107c4ddce606d1dac20","Indexable",""
"https://www.visitsaltlake.com/listing/bhutan-house/67723/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","93bc7232d0f56237c289fdb4c587896b","Indexable",""
"https://www.visitsaltlake.com/rfp/","508","178","2.854","63.882","Normal","","","","","","","","","","en-us","84b40febd99c9bbca8a5a20c10cec2d6","Indexable",""
"https://www.visitsaltlake.com/listing/utah-arts-alliance/65105/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","dadb6cd3e3c3f434f2c1ac9fefd0895","Indexable",""
"https://www.visitsaltlake.com/listing/urban-arts-gallery/63675/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","3a9d10d8876e1a17762d192832bcf22d","Indexable",""
"https://www.visitsaltlake.com/listing/lagoon-amusement-park-pioneer-village-lagoon-a-beach-waterpark-campground/54376/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","60d648eab66fab98dc08f0e7d0187a7d","Indexable",""
"https://www.visitsaltlake.com/listing/city-creek-canyon-trail/70581/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","af1eed435319be235e707c842ef60402","Indexable",""
"https://www.visitsaltlake.com/listing/la-barba-coffee/63566/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","f1c86df190466c6d2494f328f0f24080","Indexable",""
"https://www.visitsaltlake.com/listing/beans-%26-brews-corporate-office/62410/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","288e82e8a57e9707bf1ed5c111b0ddab","Indexable",""
"https://www.visitsaltlake.com/listing/big-mountain-trail-mountain-bike-ride/65949/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","110853c9766c7805543895a6a527b9f9","Indexable",""
"https://www.visitsaltlake.com/listing/the-handle-bar/71986/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","2ef505b5b73b278575598f32bba06e66","Indexable",""
"https://www.visitsaltlake.com/hospitality-jobs/listing/solitude-mountain-resort/70611/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","74280a1dd43816e76d2bb1b4f8f42875","Indexable",""
"https://www.visitsaltlake.com/listing/salt-lake-bicycle-tours/67245/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","84aebed2a245c06d81a206fa097ef3c4","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/blossom-and-bloom-the-wasatch-wildflower-festival/","1693","251","6.745","74.413","Fairly Easy","","","","","","","","","","en-us","a1954226506d9e13a726e2b1f7fd8c04","Non-Indexable","Canonicalised"
"https://www.visitsaltlake.com/listing/downtown-farmers-market/65399/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","5967f56d3a48ec5c6a28194e73231ae4","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/tour-of-utah-preview/","315","50","6.300","86.029","Easy","","","","","","","","","","en-us","9303b4c71d16710d87532a88674a51d","Indexable",""
"https://www.visitsaltlake.com/listing/taqueria-27-murray/67730/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","6b0432d7801492afc4a8e0a13d82163f","Indexable",""
"https://www.visitsaltlake.com/blog/stories/category/places-to-stay/60c3e7a5c03ff4288fd64c45/","728","120","6.067","83.655","Easy","","","","","","","","","","en-us","3ed6e45a16467992465cc8b85229a490","Indexable",""
"https://www.visitsaltlake.com/listing/salt-lake-city-public-library/64440/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","5468816866b6ba60d9b5fc0c5f45455f","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/incredible-spring-skiing-in-salt-lake/","830","118","7.034","78.504","Fairly Easy","","","","","","","","","","en-us","c5a9964d2f10d9969faba01587f07fbb","Indexable",""
"https://www.visitsaltlake.com/listing/tulie-bakery/65017/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","c35745d114f2d1d82c74d7d2f0278c30","Indexable",""
"https://www.visitsaltlake.com/listing/donut-falls-trail/70882/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","2f2e6a00b6cd375375b384fc1e73510d","Indexable",""
"https://www.visitsaltlake.com/listing/coffee-garden/62478/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","e38f4c8ef82bf20e1960cd8e808ed454","Indexable",""
"https://www.visitsaltlake.com/listing/brighton-resort/68525/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","4acae8b5549f81b390f95cf7fb702db0","Indexable",""
"https://www.visitsaltlake.com/listing/quarters-arcade-bar/68275/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","a5fdd4b871d9d3aa0459b9d14ec293d2","Indexable",""
"https://www.visitsaltlake.com/listing/solitude-mountain-resort/68531/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","c29e7ce9b698b67e5d4febe177c6a05e","Indexable",""
"https://www.visitsaltlake.com/listing/bonwood-bowl/63801/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","4c1238bf252b178cbc2994fe280402c0","Indexable",""
"https://www.visitsaltlake.com/listing/dave-%26-busters/68276/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","fd163efaaa61239590f444a7d74a9780","Indexable",""
"https://www.visitsaltlake.com/listing/alta-ski-area/68494/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","18683d241664035add63af46ec70f894","Indexable",""
"https://www.visitsaltlake.com/articles/post/salt-lakes-winter-playground/","436","75","5.813","53.079","Fairly Hard","","","","","","","","","","en-us","300bda4448de201b5cbac1e8486a06ab","Indexable",""
"https://www.visitsaltlake.com/listing/salt-lake-city-walking-tour/71823/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","fc8a840968d1c8b5edb936c9e0dfd58a","Indexable",""
"https://www.visitsaltlake.com/listing/salt-lake-sips-trail/71779/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","9ba8f5132dd5536c7a329d8651f40977","Indexable",""
"https://www.visitsaltlake.com/listing/canyon-transportation/54290/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","f78309bb777f9cb2f60cd1f07f9348c6","Indexable",""
"https://www.visitsaltlake.com/listing/hyatt-house-salt-lake-city-sandy/55187/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","3edf4e75d2726b477b84898d58a84fa6","Indexable",""
"https://www.visitsaltlake.com/listing/hyatt-place-salt-lake-city-downtown/55367/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","e63905cd32c9e2ecfab7156e891a2467","Indexable",""
"https://www.visitsaltlake.com/listing/crystal-inn-hotel-%26-suites-salt-lake-city/54522/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","357a59d2506b526676fa17adf612f421","Indexable",""
"https://www.visitsaltlake.com/listing/hilton-garden-inn-salt-lake-city-downtown/54971/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","43bce52226a19ad987d78f9ee4e29627","Indexable",""
"https://www.visitsaltlake.com/listing/university-of-utah-hospital/65150/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","650b691d1209d9ff25fa870a1d467cc4","Indexable",""
"https://www.visitsaltlake.com/listing/primary-childrens-hospital/58210/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","c17ce1b8d8dfbbd490d83758c9a3ed4c","Indexable",""
"https://www.visitsaltlake.com/listing/shriners-hospital/65354/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","6d68a22b355c3555129d8c2de8992f25","Indexable",""
"https://www.visitsaltlake.com/blog/stories/author/visit-salt-lake/5a9dab99cd9d441d5835b291/?&page=2","1407","226","6.226","79.959","Fairly Easy","","","","","","","","","","en-us","a45f99ca7fc469dff58ccaf7457bb8b4","Non-Indexable","Canonicalised"
"https://www.visitsaltlake.com/listing/the-salt-republic/71250/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","3462c3abfdb4511d6a8185c9b9aa4881","Indexable",""
"https://www.visitsaltlake.com/listing/contribution-cocktail-lounge/71252/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","3c3770ba010d2692f902d75e68abcc79","Indexable",""
"https://www.visitsaltlake.com/listing/adelaide/70891/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","5d7b6e0e33cd97a87151456ae0f2f2eb","Indexable",""
"https://www.visitsaltlake.com/listing/bell-canyon-boulders-trail/70240/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","14abce48c038e8a56cf789d32df54d14","Indexable",""
"https://www.visitsaltlake.com/listing/hidden-valley-park-to-bear-canyon-suspension-bridge/70272/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","dbb49acfd805b10f219f94288cb7b9b9","Indexable",""
"https://www.visitsaltlake.com/listing/silver-lake-boardwalk/55144/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","9cfe07a66e141357c72f7785620fad64","Indexable",""
"https://www.visitsaltlake.com/listing/ivy-%26-varley/70394/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","8af812782ebb4c5c8c8e343d3b536f44","Indexable",""
"https://www.visitsaltlake.com/listing/ivy-%26-varley/69479/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","cd60646fac8a0d8a3ebb29d0d9f8e6d","Indexable",""
"https://www.visitsaltlake.com/listing/bells-canyon-trail-to-lower-falls/70851/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","eb7a3076f48741884bcc77dd4dd8dd22","Indexable",""
"https://www.visitsaltlake.com/listing/red-rock-brewing-co-fashion-place-mall/69641/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","8c588c833c58716230b0ed61f75021f2","Indexable",""
"https://www.visitsaltlake.com/blog/stories/category/things-to-do/5bca146a11f2ef203ebb4f29/?page=2","1429","232","6.159","82.001","Easy","","","","","","","","","","en-us","419653e3b3a9cf3282a2292c7b0d95f8","Indexable",""
"https://www.visitsaltlake.com/blog/stories/category/things-to-do/5bca146a11f2ef203ebb4f29/?&page=1","1390","229","6.070","76.756","Fairly Easy","","","","","","","","","","en-us","b226c500ccdccf0d8cd4446f39c74845","Non-Indexable","Canonicalised"
"https://www.visitsaltlake.com/blog/stories/category/things-to-do/5bca146a11f2ef203ebb4f29/?&page=3","1395","230","6.065","79.025","Fairly Easy","","","","","","","","","","en-us","57170f4eb1ab6fdcda631d2d7677d36","Non-Indexable","Canonicalised"
"https://www.visitsaltlake.com/listing/the-grand-spa/54936/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","90c357af2723d44dcf1474e9f2c97d3e","Indexable",""
"https://www.visitsaltlake.com/listing/nohm/69873/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","2c9b1d93c1899479d3776a56ae2e2797","Indexable",""
"https://www.visitsaltlake.com/listing/flight-park-state-recreation-area/60019/","41","13","3.154","59.195","Fairly Hard","","","","","","","","","","en-us","33919b6c7915dd8aa4fb56ef92ec80a9","Indexable",""
