"Address","Occurrences","Title 1","Title 1 Length","Title 1 Pixel Width","Indexability","Indexability Status"
"https://www.visitsaltlake.com/west-valley/bars/","1","West Valley Bars","16","150","Indexable",""
"https://www.visitsaltlake.com/things-to-do/tours-experiences/salt-lake-sips-trail/","1","Brewery and Distillery Exploration Trail","40","342","Indexable",""
"https://www.visitsaltlake.com/things-to-do/nightlife-entertainment/gay-bars/","1","Gay Bars & Nightlife in Salt Lake City | Craft Beer & Cocktails","63","535","Indexable",""
"https://www.visitsaltlake.com/mountain-resorts/big-cottonwood/events/","1","Big Cottonwood Events","21","206","Indexable",""
"https://www.visitsaltlake.com/south-valley/draper/restaurants/","1","Draper Restaurants","18","173","Indexable",""
"https://www.visitsaltlake.com/neighborhoods/mountain-resorts/","1","Mountain Resorts in Salt Lake","29","266","Indexable",""
"https://www.visitsaltlake.com/members/become-a-member/10-reasons-to-become-a-member/","1","Top 10 Reasons to Become a Member of Visit Salt Lake","52","495","Indexable",""
"https://www.visitsaltlake.com/plan-your-visit/community-diversity/asian/","1","Asian","5","50","Indexable",""
"https://www.visitsaltlake.com/things-to-do/attractions/zoos-gardens/","1","Salt Lake City Zoos & Gardens | Salt Lake City Attractions","58","509","Indexable",""
"https://www.visitsaltlake.com/things-to-do/tours-experiences/salt-lake-arts-culture-pass/","1","Salt Lake Arts and Culture Discount Pass","40","365","Indexable",""
"https://www.visitsaltlake.com/places-to-stay/extended-stay/","1","Suites & Extended Stay Hotels in Salt Lake City","47","416","Indexable",""
"https://www.visitsaltlake.com/salt-lake-city/downtown/events/","1","Downtown Salt Lake City Events | Festivals & Concerts in Downtown SLC","69","644","Indexable",""
"https://www.visitsaltlake.com/things-to-do/sports/professional-sports/","1","Salt Lake City Professional Sports | Salt Lake Sports","53","463","Indexable",""
"https://www.visitsaltlake.com/about-us/volunteer-opportunities/","1","Volunteer Opportunities with Visit Salt Lake | Contact Us","57","502","Indexable",""
"https://www.visitsaltlake.com/events/holiday-events/","1","Holiday Events in Salt Lake | Celebrate Christmas and Festivals","63","562","Indexable",""
"https://www.visitsaltlake.com/things-to-do/shopping/antiques/","1","Salt Lake City Antique Stores | Shops, Boutiques & Malls","56","497","Indexable",""
"https://www.visitsaltlake.com/things-to-do/shopping/malls/","1","Salt Lake City Shopping Malls | Salt Lake Shopping","50","449","Indexable",""
"https://www.visitsaltlake.com/plan-your-visit/transportation/airports-airlines/","1","Airports & Airlines | Salt Lake City International Airport","58","481","Indexable",""
"https://www.visitsaltlake.com/restaurants/cuisine-types/german/","1","German Restaurants in Salt Lake City | International Cuisine","60","532","Indexable",""
"https://www.visitsaltlake.com/plan-your-visit/visitors-center-info/","1","Visitor Center & Information | Salt Lake City Tourism","53","465","Indexable",""
"https://www.visitsaltlake.com/things-to-do/arts-culture/museums/","1","Salt Lake City Museums | Things to Do in Salt Lake","50","451","Indexable",""
"https://www.visitsaltlake.com/members/member-events/brew-ha-ha/","1","Brew HA HA","10","109","Non-Indexable","noindex"
"https://www.visitsaltlake.com/things-to-do/skiing-snowboarding/transportation/how-to-use-the-ski-bus/","1","Utah Ski Bus | Fares, Schedule, Map & Route Information","55","499","Indexable",""
"https://www.visitsaltlake.com/restaurants/ice-cream-desserts/","1","Ice Cream & Desserts","20","192","Indexable",""
"https://www.visitsaltlake.com/things-to-do/attractions/free-things-to-do/","1","Free Things to do in Salt Lake City | Activities in Salt Lake","61","510","Indexable",""
"https://www.visitsaltlake.com/things-to-do/arts-culture/museums/thanksgiving-point-institute/","1","The Thanksgiving Point Institute in Salt Lake City","50","436","Indexable",""
"https://www.visitsaltlake.com/restaurants/fine-dining/","1","Fine Dining","11","99","Indexable",""
"https://www.visitsaltlake.com/plan-your-visit/trip-ideas-itineraries/holiday-itineraries/","1","Holiday Weekend Itineraries in Salt Lake for 2024/25","52","467","Indexable",""
"https://www.visitsaltlake.com/things-to-do/skiing-snowboarding/ski-resorts/alta-ski-area/","1","Alta Ski Area | Skiing Resort near Salt Lake City | Utah, USA","61","523","Indexable",""
"https://www.visitsaltlake.com/southwest-valley/restaurants/","1","Southwest Valley Restaurants","28","267","Indexable",""
"https://www.visitsaltlake.com/about-us/staff-directory/","1","Contact Our Staff | Visit Salt Lake Staff Directory","51","433","Indexable",""
"https://www.visitsaltlake.com/plan-your-visit/trip-ideas-itineraries/","1","Trip Ideas & Itineraries","24","200","Indexable",""
"https://www.visitsaltlake.com/things-to-do/sports/","1","Salt Lake Sports | Visit Salt Lake","34","289","Indexable",""
"https://www.visitsaltlake.com/things-to-do/nightlife-entertainment/comedy-clubs/","1","Comedy Clubs in Salt Lake City | Nightlife & Things to Do","57","501","Indexable",""
"https://www.visitsaltlake.com/things-to-do/skiing-snowboarding/ski-resorts/snowbird/","1","Snowbird Ski Resort | Skiing Resort near Salt Lake | Utah, USA","62","547","Indexable",""
"https://www.visitsaltlake.com/plan-your-visit/about-salt-lake/social-hub/","1","Visit Salt Lake's Social Media Pages | Facebook","47","422","Indexable",""
"https://www.visitsaltlake.com/plan-your-visit/community-diversity/lgbtq/","1","Salt Lake City is LGBTQ Friendly | Community & Pride Info","57","511","Indexable",""
"https://www.visitsaltlake.com/south-valley/draper/bars/","1","Nightlife & Bars in Salt Lake, UT | Dance, Drink & Socialize","60","509","Indexable",""
"https://www.visitsaltlake.com/restaurants/cuisine-types/korean/","1","Korean Restaurants in Salt Lake City | International Cuisine","60","524","Indexable",""
"https://www.visitsaltlake.com/members/member-events/afterhours-networking/","1","Afterhours Networking","21","202","Non-Indexable","noindex"
"https://www.visitsaltlake.com/restaurants/cuisine-types/","1","Cuisine Types In Salt Lake City, UT | Vegan & Local Fare","56","493","Indexable",""
"https://www.visitsaltlake.com/things-to-do/tours-experiences/uniquely-salt-lake-pass/","1","Uniquely Salt Lake Pass","23","213","Indexable",""
"https://www.visitsaltlake.com/blog/stories/category/holidays/5a9dab99cd9d441d5835b2d9/","1","Posts in Holidays | The Salt Lake Scene","39","350","Indexable",""
"https://www.visitsaltlake.com/salt-lake-city/airport-fairgrounds/hotels-lodging/","1","Hotels & Places to Stay Near the Salt Lake International Airport","64","561","Indexable",""
"https://www.visitsaltlake.com/things-to-do/attractions/genealogy/genealogy-service-providers/","1","Salt Lake City Genealogy Service Providers","42","382","Indexable",""
"https://www.visitsaltlake.com/plan-your-visit/about-salt-lake/","1","About Salt Lake | History & Community Information","49","453","Indexable",""
"https://www.visitsaltlake.com/things-to-do/nightlife-entertainment/dance-clubs/","1","Clubs & Dancing | Nightlife in Salt Lake City, Utah","51","434","Indexable",""
"https://www.visitsaltlake.com/plan-your-visit/trip-ideas-itineraries/lgbtq-friendly/","1","LGBTQ Friendly","14","138","Indexable",""
"https://www.visitsaltlake.com/restaurants/","1","Restaurants in Salt Lake City | SLC Dining Guide","48","425","Indexable",""
"https://www.visitsaltlake.com/midvalley/cottonwood-heights/bars/","1","Bars and Liquor Stores in Cottonwood Heights | Nightlife","56","501","Indexable",""
"https://www.visitsaltlake.com/midvalley/cottonwood-heights/hotels/","1","Places to Stay in Cottonwood Heights | Salt Lake Hotels","55","496","Indexable",""
"https://www.visitsaltlake.com/things-to-do/tours-experiences/outdoor-arts-trail/","1","Salt Lake's Outdoor Arts Trail","30","260","Indexable",""
"https://www.visitsaltlake.com/midvalley/millcreek/bars/","1","Top Bars in Millcreek, Utah | Sports Bars & Local Pubs","54","475","Indexable",""
"https://www.visitsaltlake.com/things-to-do/outdoor-recreation/biking/","1","Hiking and Biking in Salt Lake | Trails, Maps & Info","52","441","Indexable",""
"https://www.visitsaltlake.com/things-to-do/nightlife-entertainment/","1","Salt Lake City Bars & Nightlife | Breweries & Food Trucks","57","500","Indexable",""
"https://www.visitsaltlake.com/blog/stories/category/arts-%26-culture/5a9dab99cd9d441d5835b2ce/","1","Posts in Arts & Culture | The Salt Lake Scene","45","398","Indexable",""
"https://www.visitsaltlake.com/plan-your-visit/packages-deals/","1","Salt Lake Deals & Discounts | Salt Lake Trip Planner","52","460","Indexable",""
"https://www.visitsaltlake.com/midvalley/south-salt-lake/","1","South Salt Lake | Restaurants, Shopping & Things to Do","54","489","Indexable",""
"https://www.visitsaltlake.com/salt-lake-city/avenues-capitol-hill/restaurants/","1","Avenues / Capitol Hill Restaurants","34","305","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/cherry-blossom-season-in-salt-lake-visiting-the-utah-state-capitol-in-spring/","1","Cherry Blossoms at Utah State Capitol | Best Time to Visit","58","515","Indexable",""
"https://www.visitsaltlake.com/places-to-stay/cabins-vacation-rentals/","1","Salt Lake City Vacation Rentals | Homes, Cabins & Condos","56","516","Indexable",""
"https://www.visitsaltlake.com/things-to-do/wellness/","1","Health & Wellness In Salt Lake City | Spas, Gyms & Salons","57","511","Indexable",""
"https://www.visitsaltlake.com/things-to-do/tours-experiences/attractions-passes/","1","Salt Lake Attractions Passes | Discount Passes","46","420","Indexable",""
"https://www.visitsaltlake.com/things-to-do/wellness/gyms-fitness-centers/","1","Salt Lake City Gyms & Fitness Centers | Trainers & Studios","58","518","Indexable",""
"https://www.visitsaltlake.com/midvalley/south-salt-lake/restaurants/","1","South Salt Lake Restaurants | Ethnic Food, Brewpubs & Cafes","59","543","Indexable",""
"https://www.visitsaltlake.com/things-to-do/tours-experiences/","1","Tours & Experiences in Salt Lake City & Salt Lake County","56","501","Indexable",""
"https://www.visitsaltlake.com/things-to-do/wellness/spas/","1","Spas In Salt Lake City, UT | Resorts & Massage Therapy","54","489","Indexable",""
"https://www.visitsaltlake.com/places-to-stay/hotels/with-a-pool/","1","Salt Lake City Hotels With Pools | Resorts & Luxury Suites","58","511","Indexable",""
"https://www.visitsaltlake.com/salt-lake-city/downtown/restaurants/","1","Restaurants in Downtown Salt Lake City | Places to Eat in Downtown SLC","70","648","Indexable",""
"https://www.visitsaltlake.com/blog/stories/category/salt-lake-history/5a9dab99cd9d441d5835b2d6/","1","Posts in Salt Lake History | The Salt Lake Scene","48","425","Indexable",""
"https://www.visitsaltlake.com/about-us/our-policies-disclosures/audited-financial-statements/","1","Audited Financial Statements","28","264","Indexable",""
"https://www.visitsaltlake.com/south-valley/sandy/","1","Sandy","5","54","Indexable",""
"https://www.visitsaltlake.com/places-to-stay/","1","Salt Lake City Hotels & Resorts | Details & Reviews","51","448","Indexable",""
"https://www.visitsaltlake.com/things-to-do/sports/collegiate-sports/","1","Salt Lake City College Sports | Salt Lake City Sports","53","457","Indexable",""
"https://www.visitsaltlake.com/things-to-do/salt-lakes-winter-games/","1","Salt Lake's Winter Games","24","229","Indexable",""
"https://www.visitsaltlake.com/members/member-events/educational-webinars/","1","Educational Webinars","20","193","Non-Indexable","noindex"
"https://www.visitsaltlake.com/salt-lake-city/sugar-house/events/","1","Sugar House Events | Festivals, Sports & Art Galleries","54","474","Indexable",""
"https://www.visitsaltlake.com/salt-lake-city/university-foothill/shopping/","1","Shopping Near The University of Utah | The Foothill Village","59","519","Indexable",""
"https://www.visitsaltlake.com/plan-your-visit/community-diversity/hispanic-latinx/","1","Hispanic / Latinx","17","150","Indexable",""
"https://www.visitsaltlake.com/midvalley/south-salt-lake/bars/","1","South Salt Lake Bars & Nightlife | Breweries & Live Music","57","504","Indexable",""
"https://www.visitsaltlake.com/south-valley/draper/events/","1","Events in Salt Lake, UT | Local Theatre & Festivals","51","443","Indexable",""
"https://www.visitsaltlake.com/midvalley/south-salt-lake/events/","1","South Salt Lake Events | Festivals, Shows & Live Music","54","485","Indexable",""
"https://www.visitsaltlake.com/mountain-resorts/big-cottonwood/bars/","1","Big Cottonwood Bars","19","186","Indexable",""
"https://www.visitsaltlake.com/places-to-stay/hotels/near-airport/","1","Hotels Near Salt Lake International Airport In Salt Lake City","61","526","Indexable",""
"https://www.visitsaltlake.com/things-to-do/skiing-snowboarding/webcams/","1","Ski Resort Webcams | Snowbird, Alta, Brighton, Solitude","55","493","Indexable",""
"https://www.visitsaltlake.com/neighborhoods/great-salt-lake/","1","Salt Lake City Neighborhoods | Great Salt Lake Things to Do","59","532","Indexable",""
"https://www.visitsaltlake.com/neighborhoods/midvalley/","1","Midvalley Neighborhood in Salt Lake City | Things to Do & Dining","64","567","Indexable",""
"https://www.visitsaltlake.com/things-to-do/attractions/movie-theaters/","1","Salt Lake City Movie Theaters | Details & Maps","46","414","Indexable",""
"https://www.visitsaltlake.com/things-to-do/attractions/historic-sites/this-is-the-place-heritage-park/","1","This is The Place Heritage Park in Salt Lake City","49","428","Indexable",""
"https://www.visitsaltlake.com/press-research/facts-info/","1","Salt Lake City, Utah Tourism | Visit Salt Lake","46","395","Indexable",""
"https://www.visitsaltlake.com/things-to-do/skiing-snowboarding/ski-resorts/brighton-resort/","1","Brighton Ski Resort | Skiing Resort near Salt Lake City | Utah, US","66","565","Indexable",""
"https://www.visitsaltlake.com/about-us/employment-opportunities/","1","Employment & Volunteer Opportunities | Visit Salt Lake","54","490","Indexable",""
"https://www.visitsaltlake.com/members/become-a-member/member-dues-rates/","1","Visit Salt Lake Membership Dues | Join Visit Salt Lake","54","481","Indexable",""
"https://www.visitsaltlake.com/blog/stories/category/outdoor-recreation-%26-sports/5a9dab99cd9d441d5835b2d4/","1","Posts in Outdoor Recreation & Sports | The Salt Lake Scene","58","527","Indexable",""
"https://www.visitsaltlake.com/things-to-do/shopping/outlets/","1","Shopping Outlets In Salt Lake City | Malls & Stores","51","444","Indexable",""
"https://www.visitsaltlake.com/things-to-do/outdoor-recreation/state-national-parks/","1","Utah State & National Parks | Visit Salt Lake","45","391","Indexable",""
"https://www.visitsaltlake.com/south-valley/sandy/events/","1","Sandy Events","12","119","Indexable",""
"https://www.visitsaltlake.com/plan-your-visit/about-salt-lake/sustainable-salt-lake/","1","Sustainable Salt Lake | Conserving & Preserving Resources","57","524","Indexable",""
